"gene_id","ImpulseDE2_padj","ImpulseDE2_response_type","ImpulseDE2_response_class","is_DE","Mfuzz_cluster","Mfuzz_membership","Mfuzz_highconf","Mfuzz_pattern","WGCNA_module","kME_own","is_hub","count_FOXO3","count_HSF1","count_NFE2L2","has_HSF1","has_FOXO3","has_NFE2L2","SwissProt_BlastHit","SwissProt_BlastEval","SwissProt_ProteinName","BiologicalProcess","GeneOntologyIDs","CellularComponent","MolecularFunction"
"Pocillopora_acuta_HIv2___TS.g11002.t4",0.0310049223495526,"Other","unclassified",TRUE,2,0.685698780046038,TRUE,"Early Peak (3h)","ME0",0.379807302115507,FALSE,0,0,0,FALSE,FALSE,FALSE,"P07207",6.82e-80,"Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein]","actin filament organization [GO:0007015]; asymmetric cell division [GO:0008356]; axon guidance [GO:0007411]; border follicle cell migration [GO:0007298]; cell dedifferentiation [GO:0043697]; cell differentiation [GO:0030154]; cell fate commitment [GO:0045165]; chaeta development [GO:0022416]; chaeta morphogenesis [GO:0008407]; compartment boundary maintenance [GO:0060289]; compound eye development [GO:0048749]; compound eye morphogenesis [GO:0001745]; compound eye retinal cell programmed cell death [GO:0046667]; crystal cell differentiation [GO:0042688]; defense response to insect [GO:0002213]; determination of adult lifespan [GO:0008340]; dorsal appendage formation [GO:0046843]; dorsal closure [GO:0007391]; dorsal/ventral axis specification [GO:0009950]; embryonic hemopoiesis [GO:0035162]; epithelial cell proliferation involved in Malpighian tubule morphogenesis [GO:0061331]; epithelial cell type specification, open tracheal system [GO:0035153]; eye-antennal disc development [GO:0035214]; eye-antennal disc morphogenesis [GO:0007455]; female germ-line stem cell population maintenance [GO:0036099]; follicle cell of egg chamber development [GO:0030707]; follicle cell of egg chamber migration [GO:0007297]; follicle cell of egg chamber stalk formation [GO:0030713]; foregut morphogenesis [GO:0007440]; formation of a compartment boundary [GO:0060288]; germ-line stem cell population maintenance [GO:0030718]; germ-line stem-cell niche homeostasis [GO:0060250]; germarium-derived egg chamber formation [GO:0007293]; glial cell differentiation [GO:0010001]; glial cell fate determination [GO:0007403]; glial cell migration [GO:0008347]; hemocyte proliferation [GO:0035172]; imaginal disc-derived leg joint morphogenesis [GO:0016348]; imaginal disc-derived leg morphogenesis [GO:0007480]; imaginal disc-derived leg segmentation [GO:0036011]; imaginal disc-derived male genitalia morphogenesis [GO:0048803]; imaginal disc-derived wing margin morphogenesis [GO:0008587]; imaginal disc-derived wing morphogenesis [GO:0007476]; imaginal disc-derived wing vein specification [GO:0007474]; intestinal stem cell homeostasis [GO:0036335]; lamellocyte differentiation [GO:0035171]; larval lymph gland hemopoiesis [GO:0035167]; lateral inhibition [GO:0046331]; leg disc morphogenesis [GO:0007478]; long-term memory [GO:0007616]; lymph gland development [GO:0048542]; Malpighian tubule tip cell differentiation [GO:0061382]; mesoderm development [GO:0007498]; morphogenesis of an epithelial fold [GO:0060571]; motor neuron axon guidance [GO:0008045]; muscle cell cellular homeostasis [GO:0046716]; muscle cell fate determination [GO:0007521]; myoblast development [GO:0048627]; negative regulation of cell-cell adhesion mediated by cadherin [GO:2000048]; negative regulation of compound eye photoreceptor development [GO:0045316]; negative regulation of gene expression [GO:0010629]; negative regulation of lamellocyte differentiation [GO:0035204]; negative regulation of neurogenesis [GO:0050768]; nervous system process [GO:0050877]; neuroblast development [GO:0014019]; neuroblast fate determination [GO:0007400]; neuroblast fate specification [GO:0014018]; neuroblast proliferation [GO:0007405]; neuron fate determination [GO:0048664]; neuron fate specification [GO:0048665]; neuronal stem cell population maintenance [GO:0097150]; Notch signaling pathway [GO:0007219]; ommatidial rotation [GO:0016318]; oocyte localization involved in germarium-derived egg chamber formation [GO:0030720]; oogenesis [GO:0048477]; peripheral nervous system development [GO:0007422]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of crystal cell differentiation [GO:0042691]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of gene expression [GO:0010628]; positive regulation of neuroblast proliferation [GO:0002052]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of transcription by RNA polymerase II [GO:0045944]; R1/R6 cell differentiation [GO:0048052]; R3/R4 cell differentiation [GO:0048056]; R7 cell differentiation [GO:0045466]; regulation of cardioblast cell fate specification [GO:0042686]; regulation of cell differentiation [GO:0045595]; regulation of filopodium assembly [GO:0051489]; regulation of glycolytic process [GO:0006110]; regulation of growth [GO:0040008]; regulation of mitotic cell cycle [GO:0007346]; regulation of neuroblast proliferation [GO:1902692]; regulation of neurogenesis [GO:0050767]; regulation of stem cell division [GO:2000035]; response to symbiont [GO:0009608]; retinal cell programmed cell death [GO:0046666]; second mitotic wave involved in compound eye morphogenesis [GO:0016330]; sensory organ development [GO:0007423]; sensory organ precursor cell fate determination [GO:0016360]; stem cell differentiation [GO:0048863]; wing disc dorsal/ventral pattern formation [GO:0048190]; wing disc pattern formation [GO:0035222]","GO:0001745; GO:0002052; GO:0002213; GO:0003682; GO:0003713; GO:0004888; GO:0005509; GO:0005634; GO:0005654; GO:0005737; GO:0005768; GO:0005769; GO:0005770; GO:0005771; GO:0005783; GO:0005788; GO:0005796; GO:0005829; GO:0005886; GO:0005912; GO:0006110; GO:0007015; GO:0007219; GO:0007293; GO:0007297; GO:0007298; GO:0007346; GO:0007391; GO:0007400; GO:0007403; GO:0007405; GO:0007411; GO:0007422; GO:0007423; GO:0007440; GO:0007455; GO:0007474; GO:0007476; GO:0007478; GO:0007480; GO:0007498; GO:0007521; GO:0007616; GO:0008045; GO:0008284; GO:0008340; GO:0008347; GO:0008356; GO:0008407; GO:0008587; GO:0009608; GO:0009950; GO:0009986; GO:0010001; GO:0010628; GO:0010629; GO:0014018; GO:0014019; GO:0016020; GO:0016318; GO:0016324; GO:0016330; GO:0016348; GO:0016360; GO:0022416; GO:0030139; GO:0030154; GO:0030707; GO:0030713; GO:0030718; GO:0030720; GO:0032991; GO:0035035; GO:0035153; GO:0035162; GO:0035167; GO:0035171; GO:0035172; GO:0035204; GO:0035214; GO:0035222; GO:0036011; GO:0036099; GO:0036335; GO:0040008; GO:0042686; GO:0042688; GO:0042691; GO:0043525; GO:0043697; GO:0045165; GO:0045316; GO:0045466; GO:0045595; GO:0045893; GO:0045944; GO:0046331; GO:0046666; GO:0046667; GO:0046716; GO:0046843; GO:0048052; GO:0048056; GO:0048190; GO:0048477; GO:0048542; GO:0048627; GO:0048664; GO:0048665; GO:0048749; GO:0048803; GO:0048863; GO:0050699; GO:0050767; GO:0050768; GO:0050877; GO:0051489; GO:0060250; GO:0060288; GO:0060289; GO:0060571; GO:0061331; GO:0061382; GO:0097150; GO:1900087; GO:1902692; GO:1990433; GO:2000035; GO:2000048","adherens junction [GO:0005912]; apical plasma membrane [GO:0016324]; cell surface [GO:0009986]; CSL-Notch-Mastermind transcription factor complex [GO:1990433]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; endocytic vesicle [GO:0030139]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endosome [GO:0005768]; Golgi lumen [GO:0005796]; late endosome [GO:0005770]; membrane [GO:0016020]; multivesicular body [GO:0005771]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; chromatin binding [GO:0003682]; histone acetyltransferase binding [GO:0035035]; transcription coactivator activity [GO:0003713]; transmembrane signaling receptor activity [GO:0004888]; WW domain binding [GO:0050699]"
"Pocillopora_acuta_HIv2___TS.g11005.t1",5.56994757064204e-05,"Transient","transient_down",TRUE,1,0.450839664709486,FALSE,"Early Dip (3h)","ME4",0.568753507705843,FALSE,0,1,0,TRUE,FALSE,FALSE,"P10079",8.6e-79,"Fibropellin-1 (Epidermal growth factor-related protein 1) (Fibropellin-I) (SpEGF I) (UEGF-1)","","GO:0005509; GO:0005576; GO:0009374; GO:0031410; GO:0032579","apical lamina of hyaline layer [GO:0032579]; cytoplasmic vesicle [GO:0031410]; extracellular region [GO:0005576]","biotin binding [GO:0009374]; calcium ion binding [GO:0005509]"
"Pocillopora_acuta_HIv2___RNAseq.g28226.t2",3.42639458917107e-06,"Transient","transient_down",TRUE,3,0.775414822225042,TRUE,"Sustained Down (3h)","ME4",0.616275995735807,FALSE,0,0,0,FALSE,FALSE,FALSE,"P07207",5.96e-69,"Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein]","actin filament organization [GO:0007015]; asymmetric cell division [GO:0008356]; axon guidance [GO:0007411]; border follicle cell migration [GO:0007298]; cell dedifferentiation [GO:0043697]; cell differentiation [GO:0030154]; cell fate commitment [GO:0045165]; chaeta development [GO:0022416]; chaeta morphogenesis [GO:0008407]; compartment boundary maintenance [GO:0060289]; compound eye development [GO:0048749]; compound eye morphogenesis [GO:0001745]; compound eye retinal cell programmed cell death [GO:0046667]; crystal cell differentiation [GO:0042688]; defense response to insect [GO:0002213]; determination of adult lifespan [GO:0008340]; dorsal appendage formation [GO:0046843]; dorsal closure [GO:0007391]; dorsal/ventral axis specification [GO:0009950]; embryonic hemopoiesis [GO:0035162]; epithelial cell proliferation involved in Malpighian tubule morphogenesis [GO:0061331]; epithelial cell type specification, open tracheal system [GO:0035153]; eye-antennal disc development [GO:0035214]; eye-antennal disc morphogenesis [GO:0007455]; female germ-line stem cell population maintenance [GO:0036099]; follicle cell of egg chamber development [GO:0030707]; follicle cell of egg chamber migration [GO:0007297]; follicle cell of egg chamber stalk formation [GO:0030713]; foregut morphogenesis [GO:0007440]; formation of a compartment boundary [GO:0060288]; germ-line stem cell population maintenance [GO:0030718]; germ-line stem-cell niche homeostasis [GO:0060250]; germarium-derived egg chamber formation [GO:0007293]; glial cell differentiation [GO:0010001]; glial cell fate determination [GO:0007403]; glial cell migration [GO:0008347]; hemocyte proliferation [GO:0035172]; imaginal disc-derived leg joint morphogenesis [GO:0016348]; imaginal disc-derived leg morphogenesis [GO:0007480]; imaginal disc-derived leg segmentation [GO:0036011]; imaginal disc-derived male genitalia morphogenesis [GO:0048803]; imaginal disc-derived wing margin morphogenesis [GO:0008587]; imaginal disc-derived wing morphogenesis [GO:0007476]; imaginal disc-derived wing vein specification [GO:0007474]; intestinal stem cell homeostasis [GO:0036335]; lamellocyte differentiation [GO:0035171]; larval lymph gland hemopoiesis [GO:0035167]; lateral inhibition [GO:0046331]; leg disc morphogenesis [GO:0007478]; long-term memory [GO:0007616]; lymph gland development [GO:0048542]; Malpighian tubule tip cell differentiation [GO:0061382]; mesoderm development [GO:0007498]; morphogenesis of an epithelial fold [GO:0060571]; motor neuron axon guidance [GO:0008045]; muscle cell cellular homeostasis [GO:0046716]; muscle cell fate determination [GO:0007521]; myoblast development [GO:0048627]; negative regulation of cell-cell adhesion mediated by cadherin [GO:2000048]; negative regulation of compound eye photoreceptor development [GO:0045316]; negative regulation of gene expression [GO:0010629]; negative regulation of lamellocyte differentiation [GO:0035204]; negative regulation of neurogenesis [GO:0050768]; nervous system process [GO:0050877]; neuroblast development [GO:0014019]; neuroblast fate determination [GO:0007400]; neuroblast fate specification [GO:0014018]; neuroblast proliferation [GO:0007405]; neuron fate determination [GO:0048664]; neuron fate specification [GO:0048665]; neuronal stem cell population maintenance [GO:0097150]; Notch signaling pathway [GO:0007219]; ommatidial rotation [GO:0016318]; oocyte localization involved in germarium-derived egg chamber formation [GO:0030720]; oogenesis [GO:0048477]; peripheral nervous system development [GO:0007422]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of crystal cell differentiation [GO:0042691]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of gene expression [GO:0010628]; positive regulation of neuroblast proliferation [GO:0002052]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of transcription by RNA polymerase II [GO:0045944]; R1/R6 cell differentiation [GO:0048052]; R3/R4 cell differentiation [GO:0048056]; R7 cell differentiation [GO:0045466]; regulation of cardioblast cell fate specification [GO:0042686]; regulation of cell differentiation [GO:0045595]; regulation of filopodium assembly [GO:0051489]; regulation of glycolytic process [GO:0006110]; regulation of growth [GO:0040008]; regulation of mitotic cell cycle [GO:0007346]; regulation of neuroblast proliferation [GO:1902692]; regulation of neurogenesis [GO:0050767]; regulation of stem cell division [GO:2000035]; response to symbiont [GO:0009608]; retinal cell programmed cell death [GO:0046666]; second mitotic wave involved in compound eye morphogenesis [GO:0016330]; sensory organ development [GO:0007423]; sensory organ precursor cell fate determination [GO:0016360]; stem cell differentiation [GO:0048863]; wing disc dorsal/ventral pattern formation [GO:0048190]; wing disc pattern formation [GO:0035222]","GO:0001745; GO:0002052; GO:0002213; GO:0003682; GO:0003713; GO:0004888; GO:0005509; GO:0005634; GO:0005654; GO:0005737; GO:0005768; GO:0005769; GO:0005770; GO:0005771; GO:0005783; GO:0005788; GO:0005796; GO:0005829; GO:0005886; GO:0005912; GO:0006110; GO:0007015; GO:0007219; GO:0007293; GO:0007297; GO:0007298; GO:0007346; GO:0007391; GO:0007400; GO:0007403; GO:0007405; GO:0007411; GO:0007422; GO:0007423; GO:0007440; GO:0007455; GO:0007474; GO:0007476; GO:0007478; GO:0007480; GO:0007498; GO:0007521; GO:0007616; GO:0008045; GO:0008284; GO:0008340; GO:0008347; GO:0008356; GO:0008407; GO:0008587; GO:0009608; GO:0009950; GO:0009986; GO:0010001; GO:0010628; GO:0010629; GO:0014018; GO:0014019; GO:0016020; GO:0016318; GO:0016324; GO:0016330; GO:0016348; GO:0016360; GO:0022416; GO:0030139; GO:0030154; GO:0030707; GO:0030713; GO:0030718; GO:0030720; GO:0032991; GO:0035035; GO:0035153; GO:0035162; GO:0035167; GO:0035171; GO:0035172; GO:0035204; GO:0035214; GO:0035222; GO:0036011; GO:0036099; GO:0036335; GO:0040008; GO:0042686; GO:0042688; GO:0042691; GO:0043525; GO:0043697; GO:0045165; GO:0045316; GO:0045466; GO:0045595; GO:0045893; GO:0045944; GO:0046331; GO:0046666; GO:0046667; GO:0046716; GO:0046843; GO:0048052; GO:0048056; GO:0048190; GO:0048477; GO:0048542; GO:0048627; GO:0048664; GO:0048665; GO:0048749; GO:0048803; GO:0048863; GO:0050699; GO:0050767; GO:0050768; GO:0050877; GO:0051489; GO:0060250; GO:0060288; GO:0060289; GO:0060571; GO:0061331; GO:0061382; GO:0097150; GO:1900087; GO:1902692; GO:1990433; GO:2000035; GO:2000048","adherens junction [GO:0005912]; apical plasma membrane [GO:0016324]; cell surface [GO:0009986]; CSL-Notch-Mastermind transcription factor complex [GO:1990433]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; endocytic vesicle [GO:0030139]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endosome [GO:0005768]; Golgi lumen [GO:0005796]; late endosome [GO:0005770]; membrane [GO:0016020]; multivesicular body [GO:0005771]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","calcium ion binding [GO:0005509]; chromatin binding [GO:0003682]; histone acetyltransferase binding [GO:0035035]; transcription coactivator activity [GO:0003713]; transmembrane signaling receptor activity [GO:0004888]; WW domain binding [GO:0050699]"
"Pocillopora_acuta_HIv2___RNAseq.g28227.t1",0.855238000072859,"Monotonous",NA,FALSE,NA,NA,NA,NA,"ME12",0.697977616813251,FALSE,0,0,0,FALSE,FALSE,FALSE,"P10079",4.87e-90,"Fibropellin-1 (Epidermal growth factor-related protein 1) (Fibropellin-I) (SpEGF I) (UEGF-1)","","GO:0005509; GO:0005576; GO:0009374; GO:0031410; GO:0032579","apical lamina of hyaline layer [GO:0032579]; cytoplasmic vesicle [GO:0031410]; extracellular region [GO:0005576]","biotin binding [GO:0009374]; calcium ion binding [GO:0005509]"
"Pocillopora_acuta_HIv2___TS.g11012.t1",0.256365851430355,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.378840662882944,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g28233.t1",0.00171251356128298,"Monotonous","transition_up",TRUE,1,0.713875457345855,TRUE,"Early Dip (3h)","ME12",0.710333468919903,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g28234.t1",0.699008458108555,"Other",NA,FALSE,NA,NA,NA,NA,"ME4",0.487618662233883,FALSE,1,0,0,FALSE,TRUE,FALSE,"Q09575",6.86e-20,"Uncharacterized protein K02A2.6","DNA integration [GO:0015074]","GO:0003676; GO:0005737; GO:0008270; GO:0015074; GO:0019899; GO:0042575","cytoplasm [GO:0005737]; DNA polymerase complex [GO:0042575]","enzyme binding [GO:0019899]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]"
"Pocillopora_acuta_HIv2___RNAseq.g28235.t1",0.782901295235394,"Other",NA,FALSE,NA,NA,NA,NA,"ME2",0.575425347340012,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g11017.t1",0.0152232936713029,"Other","unclassified",TRUE,1,0.361659275925701,FALSE,"Early Dip (3h)","ME4",0.432785729925886,FALSE,0,0,0,FALSE,FALSE,FALSE,"A0A2J6RX17",3.3e-06,"Nucleotide-binding leucine-rich repeat (NLR)-like protein (EC 3.5.99.-)","nucleoside metabolic process [GO:0009116]","GO:0009116; GO:0016787; GO:0043531","","ADP binding [GO:0043531]; hydrolase activity [GO:0016787]"
"Pocillopora_acuta_HIv2___TS.g11018.t1",0.0717366629285599,"Other",NA,FALSE,NA,NA,NA,NA,"ME4",0.377892796473914,FALSE,0,1,0,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g28238.t1",0.000163858208015966,"Transient","transient_down",TRUE,5,0.320520232989904,FALSE,"Gradual Down","ME2",0.421032558376858,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q7TN88",3.07e-87,"Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","","GO:0001965; GO:0005509; GO:0016020; GO:0030246","membrane [GO:0016020]","calcium ion binding [GO:0005509]; carbohydrate binding [GO:0030246]; G-protein alpha-subunit binding [GO:0001965]"
"Pocillopora_acuta_HIv2___TS.g11020.t1",2.83829457031777e-05,"Transient","transient_down",TRUE,3,0.835093104019752,TRUE,"Sustained Down (3h)","ME4",0.828296891913111,TRUE,0,0,0,FALSE,FALSE,FALSE,"O75339",9.01e-48,"Cartilage intermediate layer protein 1 (CILP-1) (Cartilage intermediate-layer protein) [Cleaved into: Cartilage intermediate layer protein 1 C1; Cartilage intermediate layer protein 1 C2]","negative regulation of gene expression [GO:0010629]; negative regulation of insulin-like growth factor receptor signaling pathway [GO:0043569]; negative regulation of SMAD protein signal transduction [GO:0060392]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]","GO:0005615; GO:0010629; GO:0030512; GO:0043569; GO:0060392; GO:0062023; GO:0070062","collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]",""
"Pocillopora_acuta_HIv2___RNAseq.g28240.t1",5.58077359005443e-07,"Transient","transient_down",TRUE,1,0.851941474385299,TRUE,"Early Dip (3h)","ME2",0.905649181374406,TRUE,1,0,0,FALSE,TRUE,FALSE,"Q5RHB5",1.48e-18,"Inositol 1,4,5-triphosphate receptor associated 2 (Lymphoid-restricted membrane protein)","mitotic spindle organization [GO:0007052]; mRNA transport [GO:0051028]; positive regulation of chromosome segregation [GO:0051984]; pronuclear fusion [GO:0007344]; pronuclear migration [GO:0035046]","GO:0000785; GO:0005789; GO:0005813; GO:0007052; GO:0007344; GO:0031965; GO:0035046; GO:0051028; GO:0051984; GO:0072686; GO:0097431","centrosome [GO:0005813]; chromatin [GO:0000785]; endoplasmic reticulum membrane [GO:0005789]; mitotic spindle [GO:0072686]; mitotic spindle pole [GO:0097431]; nuclear membrane [GO:0031965]",""
